,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
512,73c5616e-e605-4794-a2ec-54c7719eecd2,IEEE Std C37.108  : 2002,2002.0,"Made available in DSpace on 2017-02-23T06:01:03Z (GMT). No. of bitstreams: 1
c37.108-2002.pdf: 578306 bytes, checksum: 3eb68719520ef2e0fd6fdf7360814a26 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-05-05T08:42:09Z (GMT). No. of bitstreams: 1
c37.108-2002.pdf: 578306 bytes, checksum: 3eb68719520ef2e0fd6fdf7360814a26 (MD5)
  Previous issue date: 2002",http://localhost:8080/xmlui/handle/108/124494,Guide for the Protection of Network Transformers,,Guide for the Protection of Network Transformers
513,747aa3f8-72f1-4a1e-aa86-fbd62b865bbc,IEEE Std 1289  : 1998,1998.0,"Made available in DSpace on 2017-02-23T06:06:38Z (GMT). No. of bitstreams: 1
1289-1998.pdf: 337429 bytes, checksum: da99b6b66d6d37bd2ce4845653e4b040 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-05-05T08:47:29Z (GMT). No. of bitstreams: 1
1289-1998.pdf: 337429 bytes, checksum: da99b6b66d6d37bd2ce4845653e4b040 (MD5)
  Previous issue date: 1998",http://localhost:8080/xmlui/handle/108/124826,Guide for the application of human factors engineering in the design of computer-based monitoring and control displays for nuclear power generating stations,,Guide for the application of human factors engineering in the design of computer-based monitoring and control displays for nuclear power generating stations
514,74d82dc5-5ea5-4012-9fc8-9a7909c6af3f,IEEE Std 1364  : 2005,2005.0,"Made available in DSpace on 2017-02-23T06:06:32Z (GMT). No. of bitstreams: 1
1364-2005.pdf: 6333781 bytes, checksum: 5597d97ea04c877601444f2e11a9ed79 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-05-05T08:46:35Z (GMT). No. of bitstreams: 1
1364-2005.pdf: 6333781 bytes, checksum: 5597d97ea04c877601444f2e11a9ed79 (MD5)
  Previous issue date: 2005",http://localhost:8080/xmlui/handle/108/124773,Standard for Verilog Hardware Description Language,,Standard for Verilog Hardware Description Language
515,74f5c3af-7a44-4c60-9fcf-9dab6b3ad25f,IEEE Std 525  : 2007,2007.0,"Made available in DSpace on 2017-02-23T06:07:07Z (GMT). No. of bitstreams: 1
525-2007.pdf: 2363052 bytes, checksum: 774c480265628aa17b3f97ce4d81271f (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-05-05T08:52:52Z (GMT). No. of bitstreams: 1
525-2007.pdf: 2363052 bytes, checksum: 774c480265628aa17b3f97ce4d81271f (MD5)
  Previous issue date: 2007",http://localhost:8080/xmlui/handle/108/125092,Guide for the Design and Installation of Cable Systems in Substations,,Guide for the Design and Installation of Cable Systems in Substations
516,752c10f8-2139-4bce-a2c7-598b2fdb446b,IEEE Std 1363a  : 2004,2004.0,"Made available in DSpace on 2017-02-23T06:06:39Z (GMT). No. of bitstreams: 1
1363a-2004.pdf: 1423095 bytes, checksum: d94ce1bf83b66728b83dca2092d3ba74 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-05-05T08:47:53Z (GMT). No. of bitstreams: 1
1363a-2004.pdf: 1423095 bytes, checksum: d94ce1bf83b66728b83dca2092d3ba74 (MD5)
  Previous issue date: 2004",http://localhost:8080/xmlui/handle/108/124831,Standard Specifications for Public-Key Cryptography- Amendment 1: Additional Techniques,,Standard Specifications for Public-Key Cryptography- Amendment 1: Additional Techniques
517,756abe1a-3457-4011-a59a-6b6eb79cee1e,IEEE Std 802.1Qbb -2011,2011.0,"Made available in DSpace on 2017-02-23T06:00:48Z (GMT). No. of bitstreams: 1
6032693.pdf: 539773 bytes, checksum: 689863b47e0b1fdad31cba9b2d2979e8 (MD5)
  Previous issue date: 2011||Made available in DSpace on 2021-05-05T08:40:48Z (GMT). No. of bitstreams: 1
6032693.pdf: 539773 bytes, checksum: 689863b47e0b1fdad31cba9b2d2979e8 (MD5)
  Previous issue date: 2011",http://localhost:8080/xmlui/handle/108/124354,IEEE Standard for Local and metropolitan area networks Media Access Control (MAC) Bridges and Virtual Bridged Local Area Networks Amendment 17: Priority-based Flow Control,,IEEE Standard for Local and metropolitan area networks Media Access Control (MAC) Bridges and Virtual Bridged Local Area Networks Amendment 17: Priority-based Flow Control
519,b3a7acb3-c73f-4a15-9f63-7d41b4ae03f3,IEEE Std 802.1Qbb-2011,2011.0,"Made available in DSpace on 2017-02-23T06:07:26Z (GMT). No. of bitstreams: 1
6032693.pdf: 539773 bytes, checksum: 689863b47e0b1fdad31cba9b2d2979e8 (MD5)
  Previous issue date: 2011||Made available in DSpace on 2021-05-05T08:40:37Z (GMT). No. of bitstreams: 1
6032693.pdf: 539773 bytes, checksum: 689863b47e0b1fdad31cba9b2d2979e8 (MD5)
  Previous issue date: 2011",http://localhost:8080/xmlui/handle/108/125264,IEEE Standard for Local and metropolitan area networks Media Access Control (MAC) Bridges and Virtual Bridged Local Area Networks Amendment 17: Priority-based Flow Control,,IEEE Standard for Local and metropolitan area networks Media Access Control (MAC) Bridges and Virtual Bridged Local Area Networks Amendment 17: Priority-based Flow Control
521,75e3552f-a2e0-4a87-b94d-401b5de65e5a,IEEE Std 1309  : 2005,2005.0,"Made available in DSpace on 2017-02-23T06:06:40Z (GMT). No. of bitstreams: 1
1309-2005.pdf: 1578380 bytes, checksum: 437ea7fe7ccbdcaa720078ad32c64b98 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-05-05T08:47:31Z (GMT). No. of bitstreams: 1
1309-2005.pdf: 1578380 bytes, checksum: 437ea7fe7ccbdcaa720078ad32c64b98 (MD5)
  Previous issue date: 2005",http://localhost:8080/xmlui/handle/108/124843,"Standard for calibration of electromagnetic field sensors and probes, excluding antennas, from 9 kHz to 40 GHz",,"Standard for calibration of electromagnetic field sensors and probes, excluding antennas, from 9 kHz to 40 GHz"
522,761678fa-6175-47f9-b303-f6de6c5ac045,IEEE Std 1284.1  : 1997,1997.0,"Made available in DSpace on 2017-02-23T06:01:24Z (GMT). No. of bitstreams: 1
1284.1-1997.pdf: 627469 bytes, checksum: b4f86b198a1d82a9fbb4015909626670 (MD5)
  Previous issue date: 1997||Made available in DSpace on 2021-05-05T08:45:07Z (GMT). No. of bitstreams: 1
1284.1-1997.pdf: 627469 bytes, checksum: b4f86b198a1d82a9fbb4015909626670 (MD5)
  Previous issue date: 1997",http://localhost:8080/xmlui/handle/108/124691,Standard for information technology - Transport Independent Printer/System Interface (TIP/SI),,Standard for information technology - Transport Independent Printer/System Interface (TIP/SI)
523,76a4df26-d335-42dc-b35e-27e9ee6deac4,IEEE Std 1521  : 2003,2003.0,"Made available in DSpace on 2017-02-23T06:07:21Z (GMT). No. of bitstreams: 1
1521-2003.pdf: 800406 bytes, checksum: 961a9b9b99791d510b2b91d789ac52dd (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-05-05T08:56:56Z (GMT). No. of bitstreams: 1
1521-2003.pdf: 800406 bytes, checksum: 961a9b9b99791d510b2b91d789ac52dd (MD5)
  Previous issue date: 2003",http://localhost:8080/xmlui/handle/108/125220,Standard for Measurement of Video Jitter and Wander,,Standard for Measurement of Video Jitter and Wander
524,76db8689-f739-477d-b909-c812bf86b24b,IEEE Std 1076.1.1  : 2004,2004.0,"Made available in DSpace on 2017-02-23T06:06:57Z (GMT). No. of bitstreams: 1
1076.1.1-2004.pdf: 8723 bytes, checksum: f4bdd154d491f4b14271f589d0f4ba93 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-05-05T08:51:24Z (GMT). No. of bitstreams: 1
1076.1.1-2004.pdf: 8723 bytes, checksum: f4bdd154d491f4b14271f589d0f4ba93 (MD5)
  Previous issue date: 2004",http://localhost:8080/xmlui/handle/108/124991,Standard VHDL Analog and Mixed-Signal Extensions-Packages for Multiple Energy Domain Support,,Standard VHDL Analog and Mixed-Signal Extensions-Packages for Multiple Energy Domain Support
525,76eda138-8467-4b39-a4fe-690b8bb89fe3,IEEE Std 1248  : 1998,1998.0,"Made available in DSpace on 2017-02-23T06:06:41Z (GMT). No. of bitstreams: 1
1248-1998.pdf: 729846 bytes, checksum: 037d3a9a817fd4562e20c20f57b52b87 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-05-05T08:48:15Z (GMT). No. of bitstreams: 1
1248-1998.pdf: 729846 bytes, checksum: 037d3a9a817fd4562e20c20f57b52b87 (MD5)
  Previous issue date: 1998",http://localhost:8080/xmlui/handle/108/124850,Guide for the commissioning of electrical systems in hydroelectric power plants,,Guide for the commissioning of electrical systems in hydroelectric power plants
526,771561b5-0bb2-453a-a3d3-c3a536b33956,IEEE Std C37.13.1  : 2006,2006.0,"Made available in DSpace on 2017-02-23T06:01:13Z (GMT). No. of bitstreams: 1
c37.13.1-2006.pdf: 728999 bytes, checksum: 34ce700c7ef994f7e5cafee1ec72de32 (MD5)
  Previous issue date: 2006||Made available in DSpace on 2021-05-05T08:43:01Z (GMT). No. of bitstreams: 1
c37.13.1-2006.pdf: 728999 bytes, checksum: 34ce700c7ef994f7e5cafee1ec72de32 (MD5)
  Previous issue date: 2006",http://localhost:8080/xmlui/handle/108/124588,Standard for Definite-Purpose Switching Devices for Use in Metal-Enclosed Low-Voltage Power Circuit Breaker Switchgear,,Standard for Definite-Purpose Switching Devices for Use in Metal-Enclosed Low-Voltage Power Circuit Breaker Switchgear
527,77784420-3568-454c-b89e-4d21c920d979,ieee std 487  : 2007,2007.0,"Made available in DSpace on 2017-02-23T06:06:53Z (GMT). No. of bitstreams: 1
487-2007.pdf: 1896824 bytes, checksum: 32382523add60604c899a0752eb19489 (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-05-05T08:50:34Z (GMT). No. of bitstreams: 1
487-2007.pdf: 1896824 bytes, checksum: 32382523add60604c899a0752eb19489 (MD5)
  Previous issue date: 2007",http://localhost:8080/xmlui/handle/108/124962,Recommended Practice for the Protection of Wire-Line Communication Facilities Serving Electric Supply Locations,,Recommended Practice for the Protection of Wire-Line Communication Facilities Serving Electric Supply Locations
528,77942519-9c64-4aae-bb7e-9adfcc2a03af,IEEE Std 692  : 1997,1997.0,"Made available in DSpace on 2017-02-23T06:07:10Z (GMT). No. of bitstreams: 1
692-1997.pdf: 272145 bytes, checksum: bb6a8bc0c5714270b9715601c79f0b49 (MD5)
  Previous issue date: 1997||Made available in DSpace on 2021-05-05T08:53:56Z (GMT). No. of bitstreams: 1
692-1997.pdf: 272145 bytes, checksum: bb6a8bc0c5714270b9715601c79f0b49 (MD5)
  Previous issue date: 1997",http://localhost:8080/xmlui/handle/108/125111,Standard criteria for security systems for nuclear power generating stations,,Standard criteria for security systems for nuclear power generating stations
529,77fc2bd3-3602-4c55-a23b-1244cc4d0c44,IEEE Std C37.301  : 2009,2009.0,"Made available in DSpace on 2017-02-23T06:01:05Z (GMT). No. of bitstreams: 1
c37.301-2009.pdf: 1147020 bytes, checksum: dbb0db0f64c8855e3c82a9523296791b (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-05T08:42:21Z (GMT). No. of bitstreams: 1
c37.301-2009.pdf: 1147020 bytes, checksum: dbb0db0f64c8855e3c82a9523296791b (MD5)
  Previous issue date: 2009",http://localhost:8080/xmlui/handle/108/124511,Standard for high-voltage switchgear (above 1000 V) test techniques partial discharge measurements,,Standard for high-voltage switchgear (above 1000 V) test techniques partial discharge measurements
530,78352ecd-cb7d-4ae1-ab43-dce2a8191a54,IEEE Std 1584a  : 2004,2004.0,"Made available in DSpace on 2017-02-23T06:01:29Z (GMT). No. of bitstreams: 1
1584a-2004.pdf: 60093 bytes, checksum: 1dc0c6726bbd156b2477b90a99225b5e (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-05-05T08:45:55Z (GMT). No. of bitstreams: 1
1584a-2004.pdf: 60093 bytes, checksum: 1dc0c6726bbd156b2477b90a99225b5e (MD5)
  Previous issue date: 2004",http://localhost:8080/xmlui/handle/108/124737,Guide for Performing Arc-Flash Hazard Calculations - Amendment 1,,Guide for Performing Arc-Flash Hazard Calculations - Amendment 1
531,78525566-4469-4c55-bc90-e290ac800f2b,IEEE Std 1490  : 2003,2003.0,"Made available in DSpace on 2017-02-23T06:07:17Z (GMT). No. of bitstreams: 1
1490-2003.pdf: 1900292 bytes, checksum: 179e76a00614532cfed82fe847a0810f (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-05-05T08:56:19Z (GMT). No. of bitstreams: 1
1490-2003.pdf: 1900292 bytes, checksum: 179e76a00614532cfed82fe847a0810f (MD5)
  Previous issue date: 2003",http://localhost:8080/xmlui/handle/108/125182,Guide Adoption of PMI Standard A Guide to the Project Management Body of Knowledge,,Guide Adoption of PMI Standard A Guide to the Project Management Body of Knowledge
532,78e25a64-7e71-4ef5-8356-0ca459fd4284,IEEE Std C37.42  : 1996,1996.0,"Made available in DSpace on 2017-02-23T06:01:17Z (GMT). No. of bitstreams: 1
c37.42-1996.pdf: 200546 bytes, checksum: 669ff886faa3e801dcb2c35b9bee45ca (MD5)
  Previous issue date: 1996||Made available in DSpace on 2021-05-05T08:43:51Z (GMT). No. of bitstreams: 1
c37.42-1996.pdf: 200546 bytes, checksum: 669ff886faa3e801dcb2c35b9bee45ca (MD5)
  Previous issue date: 1996",http://localhost:8080/xmlui/handle/108/124626,"American National Standard Specification for High-Voltage Expulsion Type Distribution Class Fuses, Cutouts, Fuse Disconnecting Switches and Fuse Links",,"American National Standard Specification for High-Voltage Expulsion Type Distribution Class Fuses, Cutouts, Fuse Disconnecting Switches and Fuse Links"
533,792ac778-6bca-492e-9205-5b6b58a2973b,ANSI C57.134  : 2000,2000.0,"Made available in DSpace on 2017-02-23T06:00:54Z (GMT). No. of bitstreams: 1
c57.134-2000.pdf: 347621 bytes, checksum: 6ca20da58c3e46399d0a440d19cf8837 (MD5)
  Previous issue date: 2000||Made available in DSpace on 2021-05-05T08:41:12Z (GMT). No. of bitstreams: 1
c57.134-2000.pdf: 347621 bytes, checksum: 6ca20da58c3e46399d0a440d19cf8837 (MD5)
  Previous issue date: 2000",http://localhost:8080/xmlui/handle/108/124408,Guide for determination of hottest-spot temperature in dry-type transformers,,Guide for determination of hottest-spot temperature in dry-type transformers
534,7938bd14-4841-468c-b0b4-fed7f75e0c69,IEEE PC57.12.60 D4 Aug 2009,2009.0,"Made available in DSpace on 2017-02-23T06:01:01Z (GMT). No. of bitstreams: 1
pc57.12.60 d4 aug 2009.pdf: 514403 bytes, checksum: db779645729a5b4de05bd399b46a46f1 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-05T08:41:55Z (GMT). No. of bitstreams: 1
pc57.12.60 d4 aug 2009.pdf: 514403 bytes, checksum: db779645729a5b4de05bd399b46a46f1 (MD5)
  Previous issue date: 2009",http://localhost:8080/xmlui/handle/108/124474,"Standard Test Procedure for Thermal Evaluation of Insulation Systems for Dry Type Power and Distribution Transformers, Including Open-Wound, Solid-Cast and Resin Encapsulated Transformers",,"Standard Test Procedure for Thermal Evaluation of Insulation Systems for Dry Type Power and Distribution Transformers, Including Open-Wound, Solid-Cast and Resin Encapsulated Transformers"
535,793e820e-0ae2-4def-88bc-63a32fda80b1,IEEE Std 1406  : 1998,1998.0,"Made available in DSpace on 2017-02-23T06:07:23Z (GMT). No. of bitstreams: 1
1406-1998.pdf: 559468 bytes, checksum: 8e35956209357504f1503fd57ea7de0f (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-05-05T08:57:34Z (GMT). No. of bitstreams: 1
1406-1998.pdf: 559468 bytes, checksum: 8e35956209357504f1503fd57ea7de0f (MD5)
  Previous issue date: 1998",http://localhost:8080/xmlui/handle/108/125239,Trial-use guide to the use of gas-in-fluid analysis for electric power cable systems,,Trial-use guide to the use of gas-in-fluid analysis for electric power cable systems
536,79931b62-c895-4060-9fdf-2f0803634c25,IEEE Std 1620  : 2008,2008.0,"Made available in DSpace on 2017-02-23T06:00:40Z (GMT). No. of bitstreams: 1
1620-2008.pdf: 763852 bytes, checksum: 2b7ac3dd3cffe38be6da68dfd0c871e6 (MD5)
  Previous issue date: 2008||Made available in DSpace on 2021-05-05T08:44:01Z (GMT). No. of bitstreams: 1
1620-2008.pdf: 763852 bytes, checksum: 2b7ac3dd3cffe38be6da68dfd0c871e6 (MD5)
  Previous issue date: 2008",http://localhost:8080/xmlui/handle/108/124287,Standard for Test Methods for the Characterization of Organic Transistors and Materials,,Standard for Test Methods for the Characterization of Organic Transistors and Materials
537,79a4c547-ca5b-446a-8048-74aac8dbaf0b,IEEE Std 1128  : 1998,1998.0,"Made available in DSpace on 2017-02-23T06:06:42Z (GMT). No. of bitstreams: 1
1128-1998.pdf: 637143 bytes, checksum: de8c3dda71cf3573ff801fbe52fdee91 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-05-05T08:48:20Z (GMT). No. of bitstreams: 1
1128-1998.pdf: 637143 bytes, checksum: de8c3dda71cf3573ff801fbe52fdee91 (MD5)
  Previous issue date: 1998",http://localhost:8080/xmlui/handle/108/124856,Recommended practice for Radio-Frequency (RF) absorber evaluation in the range of 30 MHz to 5 GHz,,Recommended practice for Radio-Frequency (RF) absorber evaluation in the range of 30 MHz to 5 GHz
538,79cc3736-7618-45c8-b1bf-f337c071faf5,IEEE Std 1243  : 1997,1997.0,"Made available in DSpace on 2017-02-23T06:06:37Z (GMT). No. of bitstreams: 1
1243-1997.pdf: 533318 bytes, checksum: e9d1e916ce9cbeb41d465c2aa9b3b232 (MD5)
  Previous issue date: 1997||Made available in DSpace on 2021-05-05T08:47:16Z (GMT). No. of bitstreams: 1
1243-1997.pdf: 533318 bytes, checksum: e9d1e916ce9cbeb41d465c2aa9b3b232 (MD5)
  Previous issue date: 1997",http://localhost:8080/xmlui/handle/108/124816,Guide for  improving the lightning performance of transmissionlines,,Guide for  improving the lightning performance of transmissionlines
539,79e6e0f1-203b-42ef-84fe-932e82d8d057,IEEE Std 1076.3  : 1997,1997.0,"Made available in DSpace on 2017-02-23T06:06:44Z (GMT). No. of bitstreams: 1
1076.3-1997.pdf: 8723 bytes, checksum: f4bdd154d491f4b14271f589d0f4ba93 (MD5)
  Previous issue date: 1997||Made available in DSpace on 2021-05-05T08:48:38Z (GMT). No. of bitstreams: 1
1076.3-1997.pdf: 8723 bytes, checksum: f4bdd154d491f4b14271f589d0f4ba93 (MD5)
  Previous issue date: 1997",http://localhost:8080/xmlui/handle/108/124875,Standard VHDL synthesis packages,,Standard VHDL synthesis packages
540,7a2b9619-d53e-4eb8-af3e-b7b359a4b609,IEEE Std 802.16  : 2004,2004.0,"Made available in DSpace on 2017-02-23T06:06:54Z (GMT). No. of bitstreams: 1
802.16-2004.pdf: 6324168 bytes, checksum: d7594324b9431bf03235ca0ab84961ac (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-05-05T08:50:41Z (GMT). No. of bitstreams: 1
802.16-2004.pdf: 6324168 bytes, checksum: d7594324b9431bf03235ca0ab84961ac (MD5)
  Previous issue date: 2004",http://localhost:8080/xmlui/handle/108/124963,Standard for Local and Metropolitan Area Networks Part 16: Air Interface for Fixed Broadband Wireless Access Systems,,Standard for Local and Metropolitan Area Networks Part 16: Air Interface for Fixed Broadband Wireless Access Systems
