id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.description.sponsorship[],dc.description[],dc.identifier.uri,dc.publisher[],dc.publisher[en_US],dc.source[],dc.subject[],dc.subject[en_US],dc.title.alternative[],dc.title[],dc.title[en_US],dc.type[]
"db1f8f1b-e308-47a4-9c4f-dffa1295c716","108/27415","ARDE","2021-06-18T06:48:41Z","2016-12-08T10:35:19Z","2021-06-18T06:48:41Z","2016-12-08T10:35:19Z",,"Made available in DSpace on 2016-12-08T10:35:19Z (GMT). No. of bitstreams: 1
84 mm rcl-slow.mpg: 7176472 bytes, checksum: 23db10d97869a19331f5bfb36a911eed (MD5)||Made available in DSpace on 2021-06-18T06:48:41Z (GMT). No. of bitstreams: 1
84 mm rcl-slow.mpg: 7176472 bytes, checksum: 23db10d97869a19331f5bfb36a911eed (MD5)",,,"http://localhost:8080/xmlui/handle/108/84015",,,,"84 mm RCL",,,"84 mm RCL-slow",,
"950e3be9-910b-49c3-9ea4-16fbc5f94099","108/27415","Ian Wallace","2021-06-18T06:48:40Z","2016-12-08T10:34:52Z","2021-06-18T06:48:40Z","2016-12-08T10:34:52Z",,"Made available in DSpace on 2016-12-08T10:34:52Z (GMT). No. of bitstreams: 10
license.txt: 1840 bytes, checksum: 2c43e99182eeedb05551e1af1008b6fb (MD5)
PC PMMA 27.avi: 771868 bytes, checksum: dfd3b82fe997e1b4364563db5689127c (MD5)
fireworks-v1.mpg: 10219524 bytes, checksum: 4c43c1bb5f0c8afe672d2d75cba5b580 (MD5)
ELVIS.avi: 1222732 bytes, checksum: 12662a2aa1d2a439157c173158032fb3 (MD5)
Cu Cu 27.avi: 742048 bytes, checksum: a47ea5ed10fa8329cbbf1efe65a9ef54 (MD5)
anim_press_39.avi: 5750784 bytes, checksum: e68bc9f3295b20776326119cc8a75657 (MD5)
anim_press_30.avi: 7866368 bytes, checksum: 9a98e85f53356f639f08d3790eb3feb7 (MD5)
14-spearfish-warhead-1.75m.avi: 22225920 bytes, checksum: 202e25c7d692658974271b68b498fd9a (MD5)
13-spearfish-warhead-10.5m.avi: 12575232 bytes, checksum: d722af324e579f03fb59a9b9074df1d1 (MD5)
10-sidewinder-motor.avi: 7528960 bytes, checksum: 56453dadbf0b180764d7403e8b6056f7 (MD5)||Made available in DSpace on 2021-06-18T06:48:40Z (GMT). No. of bitstreams: 10
PC PMMA 27.avi: 771868 bytes, checksum: dfd3b82fe997e1b4364563db5689127c (MD5)
fireworks-v1.mpg: 10219524 bytes, checksum: 4c43c1bb5f0c8afe672d2d75cba5b580 (MD5)
ELVIS.avi: 1222732 bytes, checksum: 12662a2aa1d2a439157c173158032fb3 (MD5)
Cu Cu 27.avi: 742048 bytes, checksum: a47ea5ed10fa8329cbbf1efe65a9ef54 (MD5)
anim_press_39.avi: 5750784 bytes, checksum: e68bc9f3295b20776326119cc8a75657 (MD5)
anim_press_30.avi: 7866368 bytes, checksum: 9a98e85f53356f639f08d3790eb3feb7 (MD5)
14-spearfish-warhead-1.75m.avi: 22225920 bytes, checksum: 202e25c7d692658974271b68b498fd9a (MD5)
13-spearfish-warhead-10.5m.avi: 12575232 bytes, checksum: d722af324e579f03fb59a9b9074df1d1 (MD5)
10-sidewinder-motor.avi: 7528960 bytes, checksum: 56453dadbf0b180764d7403e8b6056f7 (MD5)
license.txt: 1840 bytes, checksum: 2c43e99182eeedb05551e1af1008b6fb (MD5)",,"Ordnance, Munitions and Explosives - Test and Evaluation, RMCS, London, 26-28 May 2004","http://localhost:8080/xmlui/handle/108/83935",,,,"insensitive ammunition||testing",,,"The Future of Munitions Testing",,"Video"
"8ac06963-bffd-49d6-8f91-c9905648d74f","108/27415",,"2021-06-18T06:48:37Z","2016-12-08T10:34:53Z","2021-06-18T06:48:37Z","2016-12-08T10:34:53Z",,"Made available in DSpace on 2016-12-08T10:34:53Z (GMT). No. of bitstreams: 6
license.txt: 1840 bytes, checksum: b02ba360a8e4c72c3cefcf83b42c997c (MD5)
M1 16501A8_Perlenkette 1-5.mpg: 632836 bytes, checksum: 8a87f3c4b2cf71a528c9b12cdfa70b16 (MD5)
M1 15962BA_ABM 30mm Betonmauer A30-03.MPG: 1222424 bytes, checksum: 4145a9d7825cb6a5e83edd18200f3f3d (MD5)
M1 15557_Ahead Compensated.mpg: 4079936 bytes, checksum: 7d50f012d768f6a7fc7385f72b0f253f (MD5)
M1 15556_Ahead_Uncompensated.mpg: 3659328 bytes, checksum: d09cc5547bf790c4429615fe33653fda (MD5)
M1 15555-35mm Ahead-String of Pearls.mpg: 1841156 bytes, checksum: 28c50710f0b85ccb7cda2248cc80728b (MD5)||Made available in DSpace on 2021-06-18T06:48:37Z (GMT). No. of bitstreams: 6
M1 16501A8_Perlenkette 1-5.mpg: 632836 bytes, checksum: 8a87f3c4b2cf71a528c9b12cdfa70b16 (MD5)
M1 15962BA_ABM 30mm Betonmauer A30-03.MPG: 1222424 bytes, checksum: 4145a9d7825cb6a5e83edd18200f3f3d (MD5)
M1 15557_Ahead Compensated.mpg: 4079936 bytes, checksum: 7d50f012d768f6a7fc7385f72b0f253f (MD5)
M1 15556_Ahead_Uncompensated.mpg: 3659328 bytes, checksum: d09cc5547bf790c4429615fe33653fda (MD5)
M1 15555-35mm Ahead-String of Pearls.mpg: 1841156 bytes, checksum: 28c50710f0b85ccb7cda2248cc80728b (MD5)
license.txt: 1840 bytes, checksum: b02ba360a8e4c72c3cefcf83b42c997c (MD5)",,,"http://localhost:8080/xmlui/handle/108/83936",,,,"Ahead Ammunition",,,"Safety, Reliability & Performance of the Ahead (ABM) Programmable Fuze System",,"Video"
"e1c75cdd-158f-495f-9349-163fd206053d","108/27415","Jeff Easterbrook","2021-06-18T06:48:31Z","2016-12-08T10:34:53Z","2021-06-18T06:48:31Z","2016-12-08T10:34:53Z",,"Made available in DSpace on 2016-12-08T10:34:53Z (GMT). No. of bitstreams: 3
license.txt: 1840 bytes, checksum: e3724fbb0cf3f111fc0b30f7a95e6c24 (MD5)
HEADRUSH1.mpg: 984480 bytes, checksum: db4704c257796e940c19eecea41f432d (MD5)
fishing.mpg: 2425034 bytes, checksum: 3a18f927580fa2317fd7f5a402598fbf (MD5)||Made available in DSpace on 2021-06-18T06:48:31Z (GMT). No. of bitstreams: 3
HEADRUSH1.mpg: 984480 bytes, checksum: db4704c257796e940c19eecea41f432d (MD5)
fishing.mpg: 2425034 bytes, checksum: 3a18f927580fa2317fd7f5a402598fbf (MD5)
license.txt: 1840 bytes, checksum: e3724fbb0cf3f111fc0b30f7a95e6c24 (MD5)",,"Ordnance, Munitions and Explosives - Test and Evaluation, RMCS, London, 26-28 May 2004","http://localhost:8080/xmlui/handle/108/83937",,,,"insensitive ammunition||testing",,,"Test & Evaluation in Safety Assessment",,"Other"
"a8ab3c54-382b-4b80-869f-a98848719c30","108/27415","Roger Perris","2021-06-18T06:48:30Z","2016-12-08T10:34:53Z","2021-06-18T06:48:30Z","2016-12-08T10:34:53Z",,"Made available in DSpace on 2016-12-08T10:34:53Z (GMT). No. of bitstreams: 6
license.txt: 1840 bytes, checksum: daef69273d6a1ca10a2a34a0514e1105 (MD5)
Pre-ET Proof 2 - Ambient 01.mpg: 1908004 bytes, checksum: 18127f46a24d240e08b562416863e0a0 (MD5)
NGF30.avi: 8069632 bytes, checksum: 269374a185c6f94f4a444bba763cb95e (MD5)
NGF10.avi: 2853888 bytes, checksum: d7b16977b2044441119b421aefdd97a7 (MD5)
NGF01.avi: 2338816 bytes, checksum: 5d905206464e0640f9c32fde7ba8a8bd (MD5)
218 MTV Sighter 3 250902.mpg: 2314704 bytes, checksum: ed021f67b86c658f201d194083b0fdd3 (MD5)||Made available in DSpace on 2021-06-18T06:48:30Z (GMT). No. of bitstreams: 6
Pre-ET Proof 2 - Ambient 01.mpg: 1908004 bytes, checksum: 18127f46a24d240e08b562416863e0a0 (MD5)
NGF30.avi: 8069632 bytes, checksum: 269374a185c6f94f4a444bba763cb95e (MD5)
NGF10.avi: 2853888 bytes, checksum: d7b16977b2044441119b421aefdd97a7 (MD5)
NGF01.avi: 2338816 bytes, checksum: 5d905206464e0640f9c32fde7ba8a8bd (MD5)
218 MTV Sighter 3 250902.mpg: 2314704 bytes, checksum: ed021f67b86c658f201d194083b0fdd3 (MD5)
license.txt: 1840 bytes, checksum: daef69273d6a1ca10a2a34a0514e1105 (MD5)",,"Ordnance, Munitions and Explosives - Test and Evaluation, RMCS, London, 26-28 May 2004","http://localhost:8080/xmlui/handle/108/83938",,,,"T&E",,,"Flare Test and Evaluation",,"Other"
"85c0295e-469b-4331-b4e7-23a4d3d20d85","108/27415","Kevin O’Rourke","2021-06-18T06:48:28Z","2016-12-08T10:34:53Z","2021-06-18T06:48:28Z","2016-12-08T10:34:53Z",,"Made available in DSpace on 2016-12-08T10:34:53Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: e82eaba2df76aec9c5412126280eb49a (MD5)
MOV02545.MPG: 10815492 bytes, checksum: 90e7f6edbd826a4917231f71d982550a (MD5)||Made available in DSpace on 2021-06-18T06:48:28Z (GMT). No. of bitstreams: 2
MOV02545.MPG: 10815492 bytes, checksum: 90e7f6edbd826a4917231f71d982550a (MD5)
license.txt: 1840 bytes, checksum: e82eaba2df76aec9c5412126280eb49a (MD5)",,"Ordnance, Munitions and Explosives - Test and Evaluation, RMCS, London, 26-28 May 2004","http://localhost:8080/xmlui/handle/108/83939",,,,"T&E",,,"Test and Evaluation -An IPT Perspective",,"Other"
"885bfaf5-6110-4f2e-83d1-a6c26ba37c75","108/27415","Craig Smith","2021-06-18T06:48:27Z","2016-12-08T10:34:54Z","2021-06-18T06:48:27Z","2016-12-08T10:34:54Z","2004","Made available in DSpace on 2016-12-08T10:34:54Z (GMT). No. of bitstreams: 8
license.txt: 1840 bytes, checksum: ce5fe9a7b4b1a42b7e0738ccc3554041 (MD5)
FSC6 FGA6 Inf WF 1.avi: 11581952 bytes, checksum: 8dbbc58d4c8543e307c80f4cad63e720 (MD5)
FSC6 CM12 Inf WF 7.avi: 9136128 bytes, checksum: 34168ac07d565fdcda31b70217ffedcc (MD5)
FSC6 CM12 Inf WF 1.avi: 10076672 bytes, checksum: 35a0f3083fb95dc45b0bd4c8bd22f243 (MD5)
AS4 FGA6 Inf WF 1.avi: 7626752 bytes, checksum: 8e3d721f5b5b045b3279a8d03bb31199 (MD5)
AS4 CM12 Inf WF 7.avi: 7762944 bytes, checksum: 401a670cc8039035eb329f75a8c1e85a (MD5)
SVL_v_VL_320_240_no_text.mpg: 47996957 bytes, checksum: f3755ccce3ad834490cc32af279714d2 (MD5)
SVL2-Merged-2and3.mpe: 9047332 bytes, checksum: 47fe6aee5bc9e9c3c4c787df9c75e822 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:27Z (GMT). No. of bitstreams: 8
FSC6 FGA6 Inf WF 1.avi: 11581952 bytes, checksum: 8dbbc58d4c8543e307c80f4cad63e720 (MD5)
FSC6 CM12 Inf WF 7.avi: 9136128 bytes, checksum: 34168ac07d565fdcda31b70217ffedcc (MD5)
FSC6 CM12 Inf WF 1.avi: 10076672 bytes, checksum: 35a0f3083fb95dc45b0bd4c8bd22f243 (MD5)
AS4 FGA6 Inf WF 1.avi: 7626752 bytes, checksum: 8e3d721f5b5b045b3279a8d03bb31199 (MD5)
AS4 CM12 Inf WF 7.avi: 7762944 bytes, checksum: 401a670cc8039035eb329f75a8c1e85a (MD5)
SVL_v_VL_320_240_no_text.mpg: 47996957 bytes, checksum: f3755ccce3ad834490cc32af279714d2 (MD5)
SVL2-Merged-2and3.mpe: 9047332 bytes, checksum: 47fe6aee5bc9e9c3c4c787df9c75e822 (MD5)
license.txt: 1840 bytes, checksum: ce5fe9a7b4b1a42b7e0738ccc3554041 (MD5)
  Previous issue date: 2004","MBDA Missile Systems","11th European Air Defence Symposium, Defence Academy of the United Kingdom, Shrivenham, 7-9 June 2004","http://localhost:8080/xmlui/handle/108/83940",,,,,,,"Vertical launch – benefits for all Lines of Development?",,"Video"
"c4acdc9d-1568-4718-ab3c-6ea250d351ec","108/27415","Ron Nenner","2021-06-18T06:48:25Z","2016-12-08T10:34:54Z","2021-06-18T06:48:25Z","2016-12-08T10:34:54Z","2004","Made available in DSpace on 2016-12-08T10:34:54Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: 8880f13371e6175b59dd361159179ac5 (MD5)
VS Demo Jul 03.avi: 59064094 bytes, checksum: b5f11bc591d5aa6482be00a46a8e62d1 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:25Z (GMT). No. of bitstreams: 2
VS Demo Jul 03.avi: 59064094 bytes, checksum: b5f11bc591d5aa6482be00a46a8e62d1 (MD5)
license.txt: 1840 bytes, checksum: 8880f13371e6175b59dd361159179ac5 (MD5)
  Previous issue date: 2004",,"11th European Indirect Fire Symposium, Defence Acedemy Of The United Kingdom, Shrivenham, 29 June -1 July 2004","http://localhost:8080/xmlui/handle/108/83941",,,,,,,"Viper Strike A Precision Attack Munition",,"Video"
"f13551de-bdc8-4a8d-8a79-fe6b2576b892","108/27415","A L Grew","2021-06-18T06:48:23Z","2016-12-08T10:34:55Z","2021-06-18T06:48:23Z","2016-12-08T10:34:55Z","2002","Made available in DSpace on 2016-12-08T10:34:55Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: 15925dbbd5e75930d9d06ccc4dcf765c (MD5)
MAN6C.AVI: 7791382 bytes, checksum: 0cb3409ef30c617a57cd44aeba0cc929 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-06-18T06:48:23Z (GMT). No. of bitstreams: 2
MAN6C.AVI: 7791382 bytes, checksum: 0cb3409ef30c617a57cd44aeba0cc929 (MD5)
license.txt: 1840 bytes, checksum: 15925dbbd5e75930d9d06ccc4dcf765c (MD5)
  Previous issue date: 2002",,"10thEuropean Air Defence Symposium, The Royal Military College of Science, Symposia at Shrivenham, 15-17 Aprial 2002","http://localhost:8080/xmlui/handle/108/83942",,,,,,,"GBAD versus Airpower  A Historical Perspective",,"Video"
"2e4a5fdc-0988-4974-aeb7-65122b4df849","108/27415","Andrew Burton","2021-06-18T06:48:22Z","2016-12-08T10:34:55Z","2021-06-18T06:48:22Z","2016-12-08T10:34:55Z","2002","Made available in DSpace on 2016-12-08T10:34:55Z (GMT). No. of bitstreams: 3
license.txt: 1840 bytes, checksum: aa4fec31b7d7b10eeebe58e2929c4856 (MD5)
Specularreflection.avi: 12715520 bytes, checksum: 8d2c822fab069a0b0c878505d15cae4c (MD5)
Mig29.avi: 2737152 bytes, checksum: 6f540f5ae8c59deb827363af77617fe8 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-06-18T06:48:22Z (GMT). No. of bitstreams: 3
Specularreflection.avi: 12715520 bytes, checksum: 8d2c822fab069a0b0c878505d15cae4c (MD5)
Mig29.avi: 2737152 bytes, checksum: 6f540f5ae8c59deb827363af77617fe8 (MD5)
license.txt: 1840 bytes, checksum: aa4fec31b7d7b10eeebe58e2929c4856 (MD5)
  Previous issue date: 2002","Dstl","10thEuropean Air Defence Symposium, The Royal Military College of Science, Symposia at Shrivenham, 15-17 Aprial 2002","http://localhost:8080/xmlui/handle/108/83943",,,,,,,"Visualisation and Optimisation of Warhead-Target Interactions",,"Video"
"624be423-0f1c-44f4-b9fb-50e8a82fc944","108/27415",,"2021-06-18T06:48:21Z","2016-12-08T10:34:55Z","2021-06-18T06:48:21Z","2016-12-08T10:34:55Z",,"Made available in DSpace on 2016-12-08T10:34:55Z (GMT). No. of bitstreams: 1
pinaka firing.dat: 4777632 bytes, checksum: ee4db1b9f76be537b60b3c5c0a1e6582 (MD5)||Made available in DSpace on 2021-06-18T06:48:21Z (GMT). No. of bitstreams: 1
pinaka firing.dat: 4777632 bytes, checksum: ee4db1b9f76be537b60b3c5c0a1e6582 (MD5)",,,"http://localhost:8080/xmlui/handle/108/83944",,,,,,,"Pinaka FIRING",,
"61d3a946-c7d7-46d4-9ac8-e5dcb79e474f","108/27415","ARDE","2021-06-18T06:48:21Z","2016-12-08T10:35:19Z","2021-06-18T06:48:21Z","2016-12-08T10:35:19Z",,"Made available in DSpace on 2016-12-08T10:35:19Z (GMT). No. of bitstreams: 1
rdps crater.mpg: 11840922 bytes, checksum: 40739963d7986cfff2087efabcaee80c (MD5)||Made available in DSpace on 2021-06-18T06:48:21Z (GMT). No. of bitstreams: 1
rdps crater.mpg: 11840922 bytes, checksum: 40739963d7986cfff2087efabcaee80c (MD5)",,,"http://localhost:8080/xmlui/handle/108/84016",,,,"RDPS||Ground Blast Test||Prithvi Missile||Penetration Warhead",,,"RDPS CRATER",,
"d0752e3b-6d57-470e-b533-9060035960c8","108/27415","Andrew Pritchard","2021-06-18T06:48:20Z","2016-12-08T10:34:55Z","2021-06-18T06:48:20Z","2016-12-08T10:34:55Z","2003","Made available in DSpace on 2016-12-08T10:34:55Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: ee0ef6a7a27cba8a02c53017d197fe4e (MD5)
952D.mpg: 59678356 bytes, checksum: 7bbe363600e2c078ca65b88249fe697e (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-06-18T06:48:20Z (GMT). No. of bitstreams: 2
952D.mpg: 59678356 bytes, checksum: 7bbe363600e2c078ca65b88249fe697e (MD5)
license.txt: 1840 bytes, checksum: ee0ef6a7a27cba8a02c53017d197fe4e (MD5)
  Previous issue date: 2003","MBDA Missile Systems","10th European Indirect Fire Symposium, Defence Acedemy Of The United Kingdom, Shrivenham, 1-3 July 2003","http://localhost:8080/xmlui/handle/108/83945",,,,,,,"BANG WARHEAD TECHNOLOGY",,"Video"
"ebe95002-a1bf-450c-af41-8e78e3f07a1b","108/27415","Lynn","2021-06-18T06:48:19Z","2016-12-08T10:34:56Z","2021-06-18T06:48:19Z","2016-12-08T10:34:56Z","2004","Made available in DSpace on 2016-12-08T10:34:56Z (GMT). No. of bitstreams: 3
license.txt: 1840 bytes, checksum: 422543029eb5a320b23dee8903a11b6e (MD5)
combo enh d.avi: 68934930 bytes, checksum: 4af14e50195d06f3adee50e43892b316 (MD5)
mk3.mpg: 6808378 bytes, checksum: 956f64df04df6787cd9bb5c77aae45a4 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:19Z (GMT). No. of bitstreams: 3
combo enh d.avi: 68934930 bytes, checksum: 4af14e50195d06f3adee50e43892b316 (MD5)
mk3.mpg: 6808378 bytes, checksum: 956f64df04df6787cd9bb5c77aae45a4 (MD5)
license.txt: 1840 bytes, checksum: 422543029eb5a320b23dee8903a11b6e (MD5)
  Previous issue date: 2004",,"11th European Air Defence Symposium, Defence Academy of the United Kingdom, Shrivenham, 7-9 June 2004","http://localhost:8080/xmlui/handle/108/83946",,,,,,,"Evolution of Legacy Air Defence Systems in the Royal Navy",,"Video"
"5c98cb07-4938-4ccd-a149-2c7902a0d6e8","108/27415","Simon West","2021-06-18T06:48:17Z","2016-12-08T10:34:56Z","2021-06-18T06:48:17Z","2016-12-08T10:34:56Z","2004","Made available in DSpace on 2016-12-08T10:34:56Z (GMT). No. of bitstreams: 5
license.txt: 1840 bytes, checksum: 355cde6007bdf4d72e4c34a6efdb8dc4 (MD5)
v2 video.mpg: 2626576 bytes, checksum: 6fa0fdaf900589163357fff73821f2d6 (MD5)
mpgcolor3.mpg: 1285612 bytes, checksum: 953a7aec2fcdc723dd03fa7f4fd0fc54 (MD5)
lawrence livermore.mpg: 1165060 bytes, checksum: 4246bc4cd8d95827ac168be1ae025811 (MD5)
0427-02205.mpg: 12923071 bytes, checksum: 7f179d1513d82c2890926a4d25e5a359 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:17Z (GMT). No. of bitstreams: 5
v2 video.mpg: 2626576 bytes, checksum: 6fa0fdaf900589163357fff73821f2d6 (MD5)
mpgcolor3.mpg: 1285612 bytes, checksum: 953a7aec2fcdc723dd03fa7f4fd0fc54 (MD5)
lawrence livermore.mpg: 1165060 bytes, checksum: 4246bc4cd8d95827ac168be1ae025811 (MD5)
0427-02205.mpg: 12923071 bytes, checksum: 7f179d1513d82c2890926a4d25e5a359 (MD5)
license.txt: 1840 bytes, checksum: 355cde6007bdf4d72e4c34a6efdb8dc4 (MD5)
  Previous issue date: 2004",,"11th European Indirect Fire Symposium, Defence Acedemy Of The United Kingdom, Shrivenham, 29 June -1 July 2004","http://localhost:8080/xmlui/handle/108/83947",,,,,,,"SUPER WEAPONS –  An Analysis",,"Video"
"584b0eea-e30a-43e5-bef8-c123a4d8c740","108/27415","Robert Baxter","2021-06-18T06:48:15Z","2016-12-08T10:34:56Z","2021-06-18T06:48:15Z","2016-12-08T10:34:56Z","2004","Made available in DSpace on 2016-12-08T10:34:56Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: 41f8f80717e275504a3b637583fe19e5 (MD5)
simpson and air.mpg: 25812996 bytes, checksum: e33516d810fa3358e0ffb9a899119526 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:15Z (GMT). No. of bitstreams: 2
simpson and air.mpg: 25812996 bytes, checksum: e33516d810fa3358e0ffb9a899119526 (MD5)
license.txt: 1840 bytes, checksum: 41f8f80717e275504a3b637583fe19e5 (MD5)
  Previous issue date: 2004",,"11th European Air Defence Symposium, Defence Academy of the United Kingdom, Shrivenham, 7-9 June 2004","http://localhost:8080/xmlui/handle/108/83948",,,,,,,"Defence Academy Of the United Kingdom",,"Video"
"5a75ee4d-49a3-4e1c-ade5-f1cfd118e28c","108/27415","Peter Blumer","2021-06-18T06:48:14Z","2016-12-08T10:34:56Z","2021-06-18T06:48:14Z","2016-12-08T10:34:56Z","2004","Made available in DSpace on 2016-12-08T10:34:56Z (GMT). No. of bitstreams: 2
license.txt: 1840 bytes, checksum: 5d887737a69bb05a5b53e7608bd21aeb (MD5)
Copie de Copie de SloMo Maverick Beschuss.MPG: 3732344 bytes, checksum: b04050d11bb5596a19635ecaecf13276 (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:14Z (GMT). No. of bitstreams: 2
Copie de Copie de SloMo Maverick Beschuss.MPG: 3732344 bytes, checksum: b04050d11bb5596a19635ecaecf13276 (MD5)
license.txt: 1840 bytes, checksum: 5d887737a69bb05a5b53e7608bd21aeb (MD5)
  Previous issue date: 2004","OERLIKON CONTRAVES","11th European Air Defence Symposium, Defence Academy of the United Kingdom, Shrivenham, 7-9 June 2004","http://localhost:8080/xmlui/handle/108/83949",,,,,,,"Air Defence Manoeuvre Support System ""Skyranger""",,"Video"
"8cc0f109-7cf4-44e7-992d-678c19e4dca9","108/27415","Ledanseur","2021-06-18T06:48:13Z","2016-12-08T10:34:58Z","2021-06-18T06:48:13Z","2016-12-08T10:34:58Z","2004","Made available in DSpace on 2016-12-08T10:34:58Z (GMT). No. of bitstreams: 8
license.txt: 1840 bytes, checksum: 7224ee09bd9750c6821723a6e146c36f (MD5)
Tirs Caesar.AVI: 6182912 bytes, checksum: 57cb5c8beaf5886c4ecff1bfa385e26c (MD5)
MSvatry court.AVI: 34599424 bytes, checksum: 4ad4d147be5f2838cb839fa9bc00d08b (MD5)
MScaesar court.AVI: 29984768 bytes, checksum: 945e9f0866249ccec9f340610529d453 (MD5)
coup au but.avi: 6974246 bytes, checksum: 157ec39818e511ffa5b8c177fd147f50 (MD5)
Canjuers.AVI: 193646592 bytes, checksum: 43151fecd41b32fbb0960b841a5075e7 (MD5)
batterie.avi: 27073898 bytes, checksum: ada88d259c446d543177561cb5024199 (MD5)
Aérotransport.AVI: 7410688 bytes, checksum: 1a18d994cf2afe77bfae21d68195eaef (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-06-18T06:48:13Z (GMT). No. of bitstreams: 8
Tirs Caesar.AVI: 6182912 bytes, checksum: 57cb5c8beaf5886c4ecff1bfa385e26c (MD5)
MSvatry court.AVI: 34599424 bytes, checksum: 4ad4d147be5f2838cb839fa9bc00d08b (MD5)
MScaesar court.AVI: 29984768 bytes, checksum: 945e9f0866249ccec9f340610529d453 (MD5)
coup au but.avi: 6974246 bytes, checksum: 157ec39818e511ffa5b8c177fd147f50 (MD5)
Canjuers.AVI: 193646592 bytes, checksum: 43151fecd41b32fbb0960b841a5075e7 (MD5)
batterie.avi: 27073898 bytes, checksum: ada88d259c446d543177561cb5024199 (MD5)
Aérotransport.AVI: 7410688 bytes, checksum: 1a18d994cf2afe77bfae21d68195eaef (MD5)
license.txt: 1840 bytes, checksum: 7224ee09bd9750c6821723a6e146c36f (MD5)
  Previous issue date: 2004",,"11th European Indirect Fire Symposium, Defence Acedemy Of The United Kingdom, Shrivenham, 29 June -1 July 2004","http://localhost:8080/xmlui/handle/108/83950",,,,,,,"LIGHT  WHEELED  SELF- PROPELLED 155mm – 52 cal  GUN",,"Video"
"624bf034-ccfb-4724-9acb-a4f12f3723fc","108/27415","Ian R Collinge||Mark Trufitt","2021-06-18T06:48:08Z","2016-12-08T10:34:58Z","2021-06-18T06:48:08Z","2016-12-08T10:34:58Z","2002","Made available in DSpace on 2016-12-08T10:34:58Z (GMT). No. of bitstreams: 5
license.txt: 1840 bytes, checksum: 73ea561620cde8da01f58f42a9b4bcc1 (MD5)
test2.avi: 1195520 bytes, checksum: 3fb404db03493c9e7974af48023a525a (MD5)
cth2.avi: 2081280 bytes, checksum: be003336cb58d0df519b64acd46fe2eb (MD5)
cth1.avi: 5414912 bytes, checksum: fe771d00ddb772c7cf478aedb5f2b567 (MD5)
Compvideo.avi: 1540608 bytes, checksum: d76dc2042c0e26a663bda1eee63922f9 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-06-18T06:48:08Z (GMT). No. of bitstreams: 5
test2.avi: 1195520 bytes, checksum: 3fb404db03493c9e7974af48023a525a (MD5)
cth2.avi: 2081280 bytes, checksum: be003336cb58d0df519b64acd46fe2eb (MD5)
cth1.avi: 5414912 bytes, checksum: fe771d00ddb772c7cf478aedb5f2b567 (MD5)
Compvideo.avi: 1540608 bytes, checksum: d76dc2042c0e26a663bda1eee63922f9 (MD5)
license.txt: 1840 bytes, checksum: 73ea561620cde8da01f58f42a9b4bcc1 (MD5)
  Previous issue date: 2002","Dstl","10thEuropean Air Defence Symposium, The Royal Military College of Science, Symposia at Shrivenham, 15-17 Aprial 2002","http://localhost:8080/xmlui/handle/108/83951",,,,,,,"BMD Lethality - Key Issues",,"Video"
