,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
243,3a48006c-5534-4e88-a5d6-0c527053f2cc,ARDE SPEC 97,1971.0,"Made available in DSpace on 2016-11-24T06:07:15Z (GMT). No. of bitstreams: 1
ss00142.pdf: 5831421 bytes, checksum: 82cbebcf2925fb99ef6749988f82ec0b (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-06-08T06:51:00Z (GMT). No. of bitstreams: 1
ss00142.pdf: 5831421 bytes, checksum: 82cbebcf2925fb99ef6749988f82ec0b (MD5)
  Previous issue date: 1971",http://localhost:8080/xmlui/handle/108/82,MINE ANTI-TANK NON-DETECTABLE MK.2 EMPTY,,MINE ANTI-TANK NON-DETECTABLE MK.2 EMPTY
244,3a6703d8-83bb-49ad-b974-b2474b3cca6b,ARDE SPEC 339,1985.0,"Made available in DSpace on 2016-11-24T06:07:53Z (GMT). No. of bitstreams: 1
ss00342.pdf: 4042070 bytes, checksum: 0bc8c42471416e6a3072087e1ac6b5c6 (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-06-08T06:50:42Z (GMT). No. of bitstreams: 1
ss00342.pdf: 4042070 bytes, checksum: 0bc8c42471416e6a3072087e1ac6b5c6 (MD5)
  Previous issue date: 1985",http://localhost:8080/xmlui/handle/108/324,METAL IGNITER MK IIM & MK IIM FOR ROCKET AIRCRAFT 68MM TYPE A,,METAL IGNITER MK IIM & MK IIM FOR ROCKET AIRCRAFT 68MM TYPE A
245,3b2e2ca4-b572-465b-8a22-c4be85a5ff92,ARDE PS 116,,"Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss00440.pdf: 1143482 bytes, checksum: 2a4867dab990ea47c46fbafeb9b48d90 (MD5)||Made available in DSpace on 2021-06-08T06:48:59Z (GMT). No. of bitstreams: 1
ss00440.pdf: 1143482 bytes, checksum: 2a4867dab990ea47c46fbafeb9b48d90 (MD5)",http://localhost:8080/xmlui/handle/108/415,EMPTIES OF CARTRIDGE SEAT EJECTION DROGUE NO.1 MK.2 FOR HUNTER F-56 AIRCRAFT EMPTY,,EMPTIES OF CARTRIDGE SEAT EJECTION DROGUE NO.1 MK.2 FOR HUNTER F-56 AIRCRAFT EMPTY
246,3b68f716-e2db-4ba1-a0b0-e0e2786c6f3c,ARDE SPEC 90,1970.0,"Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss00135.pdf: 2724763 bytes, checksum: 5eb62ebc5807c173abe668340c4ac7b2 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:49:45Z (GMT). No. of bitstreams: 1
ss00135.pdf: 2724763 bytes, checksum: 5eb62ebc5807c173abe668340c4ac7b2 (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/287,HEAD ROCKET AIRCRAFT 68MM TYPE A PRACTICE (FILLED WITH HE SUBSTITUTE),,HEAD ROCKET AIRCRAFT 68MM TYPE A PRACTICE (FILLED WITH HE SUBSTITUTE)
248,7c80e3b8-f05f-467e-b986-fe4691e15345,ARDE SPEC 90,1970.0,"Made available in DSpace on 2016-11-24T06:08:11Z (GMT). No. of bitstreams: 1
ss00134.pdf: 530591 bytes, checksum: cb960e59a8001cf1ff724128e19a35e2 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:50:12Z (GMT). No. of bitstreams: 1
ss00134.pdf: 530591 bytes, checksum: cb960e59a8001cf1ff724128e19a35e2 (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/445,HEAD ROCKET AIRCRAFT 68MM TYPE A PRACTICE (FILLED WITH HE SUBSTITUTE),,HEAD ROCKET AIRCRAFT 68MM TYPE A PRACTICE (FILLED WITH HE SUBSTITUTE)
250,3b6ddb27-c8d7-40d4-92df-c179d5a622d1,ARDE PS 149,,"Made available in DSpace on 2016-11-24T06:07:21Z (GMT). No. of bitstreams: 1
ss00469.pdf: 1224728 bytes, checksum: 46b8354c5c7e609b3b4280d1e58c5f43 (MD5)||Made available in DSpace on 2021-06-08T06:47:53Z (GMT). No. of bitstreams: 1
ss00469.pdf: 1224728 bytes, checksum: 46b8354c5c7e609b3b4280d1e58c5f43 (MD5)",http://localhost:8080/xmlui/handle/108/120,PART A : FLARE TRIP WIRE MK.II FILLED ; PART B : FUZE MINE COMB M605 (MOD) EMPTY; PART C : FUZE MINE COMB M605 (MOD) FILLED,,PART A : FLARE TRIP WIRE MK.II FILLED ; PART B : FUZE MINE COMB M605 (MOD) EMPTY; PART C : FUZE MINE COMB M605 (MOD) FILLED
251,3bca5b7f-99ac-4a83-a9f9-957de9267272,ARDE SPEC 216,1978.0,"Made available in DSpace on 2016-11-24T06:08:25Z (GMT). No. of bitstreams: 1
ss00236.pdf: 2519028 bytes, checksum: f8f08a4f5664ddc19ada611d2ede03bc (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:21Z (GMT). No. of bitstreams: 1
ss00236.pdf: 2519028 bytes, checksum: f8f08a4f5664ddc19ada611d2ede03bc (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/533,OPERATIONAL LIMPET MINE MK.2,,OPERATIONAL LIMPET MINE MK.2
252,3cd58663-89af-4982-8b3b-2c1a770f7abb,ARDE SPEC 414,1989.0,"Made available in DSpace on 2016-11-24T06:07:43Z (GMT). No. of bitstreams: 1
ss00066.pdf: 9559985 bytes, checksum: f8df1ddd8be7ab623915c5eb570f4f0c (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-06-08T06:49:32Z (GMT). No. of bitstreams: 1
ss00066.pdf: 9559985 bytes, checksum: f8df1ddd8be7ab623915c5eb570f4f0c (MD5)
  Previous issue date: 1989",http://localhost:8080/xmlui/handle/108/265,BARREL PUNCH 380MM ASSEMBLY,,BARREL PUNCH 380MM ASSEMBLY
253,3d4d1632-1efd-47c9-b2fa-e2656d846845,ARDE PS 124,,"Made available in DSpace on 2016-11-24T06:08:06Z (GMT). No. of bitstreams: 1
ss00450.pdf: 6453861 bytes, checksum: 8c1bfb3a20aeeca3be0272ff5bc3a2a7 (MD5)||Made available in DSpace on 2021-06-08T06:48:20Z (GMT). No. of bitstreams: 1
ss00450.pdf: 6453861 bytes, checksum: 8c1bfb3a20aeeca3be0272ff5bc3a2a7 (MD5)",http://localhost:8080/xmlui/handle/108/404,CARTRIDGE ELCTRIC OPERATING FIRE EXTINGUISHER 3 PIN NO.1 MK.3 FILLED,,CARTRIDGE ELCTRIC OPERATING FIRE EXTINGUISHER 3 PIN NO.1 MK.3 FILLED
254,3e8c01cd-9920-48e4-8bab-39e297095941,ARDE SPEC 250,1978.0,"Made available in DSpace on 2016-11-24T06:07:38Z (GMT). No. of bitstreams: 1
ss00272.pdf: 40279220 bytes, checksum: d4d76bd647c34275794db8c8936f2eef (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:49:07Z (GMT). No. of bitstreams: 1
ss00272.pdf: 40279220 bytes, checksum: d4d76bd647c34275794db8c8936f2eef (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/228,FINAL ASSEMBLY OF ROCKET 122MM HE FRAGMENTATION,,FINAL ASSEMBLY OF ROCKET 122MM HE FRAGMENTATION
255,3f3af030-7166-4755-8c0b-11100eb861f7,ARDE PS 145(a),1995.0,"Made available in DSpace on 2016-11-24T06:07:19Z (GMT). No. of bitstreams: 1
ss03218.pdf: 8745639 bytes, checksum: 31274cc7f8c4d909656c4b14f98c7141 (MD5)
  Previous issue date: 1995||Made available in DSpace on 2021-06-08T06:53:21Z (GMT). No. of bitstreams: 1
ss03218.pdf: 8745639 bytes, checksum: 31274cc7f8c4d909656c4b14f98c7141 (MD5)
  Previous issue date: 1995",http://localhost:8080/xmlui/handle/108/106,PROOF SCHEDULE FOR PROXIMITY FUZE N 76.2MM MK.2 AND MK.3 (EMPTY PROOF),,PROOF SCHEDULE FOR PROXIMITY FUZE N 76.2MM MK.2 AND MK.3 (EMPTY PROOF)
256,3f578654-fa79-44d4-a951-1e536b1feecd,ARDE PS 106,,"Made available in DSpace on 2016-11-24T06:07:32Z (GMT). No. of bitstreams: 1
ss00428.pdf: 3460842 bytes, checksum: 665a3ee8ee3c774b102f7c5be64ec3ad (MD5)||Made available in DSpace on 2021-06-08T06:48:32Z (GMT). No. of bitstreams: 1
ss00428.pdf: 3460842 bytes, checksum: 665a3ee8ee3c774b102f7c5be64ec3ad (MD5)",http://localhost:8080/xmlui/handle/108/193,CARTRIDGE SEAT EJECTION PRIMARY 1 AND CARTRIDGE SEAT EJECTION SECONDARY 2 FOR HF-24 AIRCRAFT EMPTY,,CARTRIDGE SEAT EJECTION PRIMARY 1 AND CARTRIDGE SEAT EJECTION SECONDARY 2 FOR HF-24 AIRCRAFT EMPTY
257,40edd687-28ea-4e8f-ada3-95e4c1dbfb87,ARDE SPEC 175,1976.0,"Made available in DSpace on 2016-11-24T06:08:03Z (GMT). No. of bitstreams: 1
ss00207.pdf: 607334 bytes, checksum: a17186c366c17c5cc585e576a88f2fb1 (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-06-08T06:52:47Z (GMT). No. of bitstreams: 1
ss00207.pdf: 607334 bytes, checksum: a17186c366c17c5cc585e576a88f2fb1 (MD5)
  Previous issue date: 1976",http://localhost:8080/xmlui/handle/108/387,BOMB 120MM MORTAR SMOKE PWP ADAPTER TUBE ASSEMBLY EMPTY,,BOMB 120MM MORTAR SMOKE PWP ADAPTER TUBE ASSEMBLY EMPTY
258,4172f3d2-0a5a-4a62-b88d-45b862f9b5cc,ARDE PS 3,,"Made available in DSpace on 2016-11-24T06:07:42Z (GMT). No. of bitstreams: 1
ss00362.pdf: 9451728 bytes, checksum: 6b419cd1585c2c5955e0a3603e754e81 (MD5)||Made available in DSpace on 2021-06-08T06:49:24Z (GMT). No. of bitstreams: 1
ss00362.pdf: 9451728 bytes, checksum: 6b419cd1585c2c5955e0a3603e754e81 (MD5)",http://localhost:8080/xmlui/handle/108/258,SHELL QF 106MM HEAT IND MK.1 FILLED,,SHELL QF 106MM HEAT IND MK.1 FILLED
259,4340191b-bcdc-46d6-b326-e97f062fc2bd,ARDE SPEC 122,1972.0,"Made available in DSpace on 2016-11-24T06:08:23Z (GMT). No. of bitstreams: 1
ss00160.pdf: 1245934 bytes, checksum: 96ef74f31549e0be8c65aba857dedddd (MD5)
  Previous issue date: 1972||Made available in DSpace on 2021-06-08T06:52:16Z (GMT). No. of bitstreams: 1
ss00160.pdf: 1245934 bytes, checksum: 96ef74f31549e0be8c65aba857dedddd (MD5)
  Previous issue date: 1972",http://localhost:8080/xmlui/handle/108/521,MARKER MAN OVERBOARD IN MK.,,MARKER MAN OVERBOARD IN MK.
261,b9e42f23-3cd7-4422-b979-f49accdd0d19,ARDE SPEC 122,1972.0,"Made available in DSpace on 2016-11-24T06:08:11Z (GMT). No. of bitstreams: 1
ss00159.pdf: 1467629 bytes, checksum: d1e1a76e397a18e20c200ed7bac759a0 (MD5)
  Previous issue date: 1972||Made available in DSpace on 2021-06-08T06:51:04Z (GMT). No. of bitstreams: 1
ss00159.pdf: 1467629 bytes, checksum: d1e1a76e397a18e20c200ed7bac759a0 (MD5)
  Previous issue date: 1972",http://localhost:8080/xmlui/handle/108/447,MARKER MAN OVERBOARD IN MK.,,MARKER MAN OVERBOARD IN MK.
263,43846944-20e6-484f-b36a-9d9612eaf02d,ARDE PS 50,,"Made available in DSpace on 2016-11-24T06:08:01Z (GMT). No. of bitstreams: 1
ss00381.pdf: 16368072 bytes, checksum: 2dd3a92b23587008553b0cf5173150eb (MD5)||Made available in DSpace on 2021-06-08T06:51:13Z (GMT). No. of bitstreams: 1
ss00381.pdf: 16368072 bytes, checksum: 2dd3a92b23587008553b0cf5173150eb (MD5)",http://localhost:8080/xmlui/handle/108/373,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.1 MK.3 INDIGENOUS EMPTY,,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.1 MK.3 INDIGENOUS EMPTY
265,a442b029-58e2-4c6d-a045-837b6aee0402,ARDE SPEC 124,,"Made available in DSpace on 2016-11-24T06:07:23Z (GMT). No. of bitstreams: 1
ss00161.pdf: 7625102 bytes, checksum: 7de502697894d3698f3ebf3f0bd1decc (MD5)||Made available in DSpace on 2021-06-08T06:47:56Z (GMT). No. of bitstreams: 1
ss00161.pdf: 7625102 bytes, checksum: 7de502697894d3698f3ebf3f0bd1decc (MD5)",http://localhost:8080/xmlui/handle/108/131,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.1 MK.3 INDIGENOUS EMPTY,,CARTRIDGE ELECTRIC OPERATING FIRE EXTINGUISHER 2 PIN NO.1 MK.3 INDIGENOUS EMPTY
267,4437c8c6-93a5-452a-a3e1-f5494688e463,ARDE SPEC 152,1974.0,"Made available in DSpace on 2016-11-24T06:07:21Z (GMT). No. of bitstreams: 1
ss00185.pdf: 13555196 bytes, checksum: 0956910aac3c20d9e7ce7f4a70ad0bde (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-06-08T06:47:52Z (GMT). No. of bitstreams: 1
ss00185.pdf: 13555196 bytes, checksum: 0956910aac3c20d9e7ce7f4a70ad0bde (MD5)
  Previous issue date: 1974",http://localhost:8080/xmlui/handle/108/123,"DETONATOR CABLE ASSEMBLY FOR MINE AP, 1A DIRECTIONAL",,"DETONATOR CABLE ASSEMBLY FOR MINE AP, 1A DIRECTIONAL"
268,45c02c49-5b99-4d20-be71-50fbd611c94d,ARDE SPEC 147,1974.0,"Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss00179.pdf: 1359091 bytes, checksum: 385ee6db532846df57bdf935aa5302bf (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-06-08T06:50:24Z (GMT). No. of bitstreams: 1
ss00179.pdf: 1359091 bytes, checksum: 385ee6db532846df57bdf935aa5302bf (MD5)
  Previous issue date: 1974",http://localhost:8080/xmlui/handle/108/434,RM-3B TARGET MISSILE,,RM-3B TARGET MISSILE
269,465dfd44-b96c-43af-bf4e-9e6cfc2f4a63,ARDE/SPECN/632,2003.0,"Made available in DSpace on 2016-11-24T06:08:13Z (GMT). No. of bitstreams: 1
sp07181.pdf: 1070541 bytes, checksum: 0f3bbee734ac45109c8fa36cd4728551 (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-06-08T06:51:15Z (GMT). No. of bitstreams: 1
sp07181.pdf: 1070541 bytes, checksum: 0f3bbee734ac45109c8fa36cd4728551 (MD5)
  Previous issue date: 2003",http://localhost:8080/xmlui/handle/108/460,"Specification to govern manufacture, inspection and supply of empty components of cartidge manual seperation (CMS)/BTRU for Sea Harrier a/c (Empty Assembly)",,"Specification to govern manufacture, inspection and supply of empty components of cartidge manual seperation (CMS)/BTRU for Sea Harrier a/c (Empty Assembly)"
270,46d38460-1590-43dd-9a85-a2f046064d42,ARDE SPEC 89,1970.0,"Made available in DSpace on 2016-11-24T06:08:24Z (GMT). No. of bitstreams: 1
ss00133.pdf: 10922733 bytes, checksum: 65e012af202aab7c8440a4e10447021f (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:51:50Z (GMT). No. of bitstreams: 1
ss00133.pdf: 10922733 bytes, checksum: 65e012af202aab7c8440a4e10447021f (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/524,MOTOR ROCKET AIRCRAFT 68MM TYPE A,,MOTOR ROCKET AIRCRAFT 68MM TYPE A
